date,away_team,home_team,day_night,completed,pitch,attendance,game_time,name,city,state
20180402,CLE,ANA,N,NA,ANA01,43904,205,Angel Stadium of Anaheim,Anaheim,CA
20180403,CLE,ANA,N,NA,ANA01,35007,169,Angel Stadium of Anaheim,Anaheim,CA
20180404,CLE,ANA,D,NA,ANA01,32412,268,Angel Stadium of Anaheim,Anaheim,CA
20180406,OAK,ANA,N,NA,ANA01,36023,215,Angel Stadium of Anaheim,Anaheim,CA
20180407,OAK,ANA,N,NA,ANA01,40129,200,Angel Stadium of Anaheim,Anaheim,CA
20180408,OAK,ANA,D,NA,ANA01,44742,173,Angel Stadium of Anaheim,Anaheim,CA
20180417,BOS,ANA,N,NA,ANA01,44822,195,Angel Stadium of Anaheim,Anaheim,CA
20180418,BOS,ANA,N,NA,ANA01,34508,198,Angel Stadium of Anaheim,Anaheim,CA
20180419,BOS,ANA,N,NA,ANA01,36253,215,Angel Stadium of Anaheim,Anaheim,CA
20180420,SFN,ANA,N,NA,ANA01,37494,170,Angel Stadium of Anaheim,Anaheim,CA
20180421,SFN,ANA,N,NA,ANA01,42666,178,Angel Stadium of Anaheim,Anaheim,CA
20180422,SFN,ANA,D,NA,ANA01,44544,225,Angel Stadium of Anaheim,Anaheim,CA
20180427,NYA,ANA,N,NA,ANA01,40416,195,Angel Stadium of Anaheim,Anaheim,CA
20180428,NYA,ANA,N,NA,ANA01,44649,189,Angel Stadium of Anaheim,Anaheim,CA
20180429,NYA,ANA,N,NA,ANA01,44593,180,Angel Stadium of Anaheim,Anaheim,CA
20180501,BAL,ANA,N,NA,ANA01,32345,178,Angel Stadium of Anaheim,Anaheim,CA
20180502,BAL,ANA,N,NA,ANA01,32156,194,Angel Stadium of Anaheim,Anaheim,CA
20180503,BAL,ANA,N,NA,ANA01,35879,182,Angel Stadium of Anaheim,Anaheim,CA
20180510,MIN,ANA,N,NA,ANA01,30127,188,Angel Stadium of Anaheim,Anaheim,CA
20180511,MIN,ANA,N,NA,ANA01,43521,203,Angel Stadium of Anaheim,Anaheim,CA
20180512,MIN,ANA,N,NA,ANA01,40117,261,Angel Stadium of Anaheim,Anaheim,CA
20180513,MIN,ANA,D,NA,ANA01,38029,208,Angel Stadium of Anaheim,Anaheim,CA
20180514,HOU,ANA,N,NA,ANA01,28229,147,Angel Stadium of Anaheim,Anaheim,CA
20180515,HOU,ANA,N,NA,ANA01,28358,198,Angel Stadium of Anaheim,Anaheim,CA
20180516,HOU,ANA,N,NA,ANA01,28078,159,Angel Stadium of Anaheim,Anaheim,CA
20180517,TBA,ANA,N,NA,ANA01,30487,186,Angel Stadium of Anaheim,Anaheim,CA
20180518,TBA,ANA,N,NA,ANA01,40067,212,Angel Stadium of Anaheim,Anaheim,CA
20180519,TBA,ANA,N,NA,ANA01,37232,180,Angel Stadium of Anaheim,Anaheim,CA
20180520,TBA,ANA,D,NA,ANA01,38560,195,Angel Stadium of Anaheim,Anaheim,CA
20180601,TEX,ANA,N,NA,ANA01,33511,157,Angel Stadium of Anaheim,Anaheim,CA
20180602,TEX,ANA,N,NA,ANA01,44603,201,Angel Stadium of Anaheim,Anaheim,CA
20180603,TEX,ANA,D,NA,ANA01,33541,159,Angel Stadium of Anaheim,Anaheim,CA
20180604,KCA,ANA,N,NA,ANA01,32553,215,Angel Stadium of Anaheim,Anaheim,CA
20180605,KCA,ANA,N,NA,ANA01,31514,136,Angel Stadium of Anaheim,Anaheim,CA
20180606,KCA,ANA,N,NA,ANA01,36512,191,Angel Stadium of Anaheim,Anaheim,CA
20180618,ARI,ANA,N,NA,ANA01,33809,201,Angel Stadium of Anaheim,Anaheim,CA
20180619,ARI,ANA,N,NA,ANA01,33088,191,Angel Stadium of Anaheim,Anaheim,CA
20180621,TOR,ANA,N,NA,ANA01,30416,183,Angel Stadium of Anaheim,Anaheim,CA
20180622,TOR,ANA,N,NA,ANA01,38028,137,Angel Stadium of Anaheim,Anaheim,CA
20180623,TOR,ANA,N,NA,ANA01,40612,187,Angel Stadium of Anaheim,Anaheim,CA
20180624,TOR,ANA,D,NA,ANA01,33102,213,Angel Stadium of Anaheim,Anaheim,CA
20180706,LAN,ANA,N,NA,ANA01,44323,192,Angel Stadium of Anaheim,Anaheim,CA
20180707,LAN,ANA,D,NA,ANA01,44409,198,Angel Stadium of Anaheim,Anaheim,CA
20180708,LAN,ANA,N,NA,ANA01,42213,159,Angel Stadium of Anaheim,Anaheim,CA
20180710,SEA,ANA,N,NA,ANA01,33092,190,Angel Stadium of Anaheim,Anaheim,CA
20180711,SEA,ANA,N,NA,ANA01,35591,160,Angel Stadium of Anaheim,Anaheim,CA
20180712,SEA,ANA,N,NA,ANA01,44027,182,Angel Stadium of Anaheim,Anaheim,CA
20180720,HOU,ANA,N,NA,ANA01,42422,167,Angel Stadium of Anaheim,Anaheim,CA
20180721,HOU,ANA,D,NA,ANA01,44264,200,Angel Stadium of Anaheim,Anaheim,CA
20180722,HOU,ANA,D,NA,ANA01,35298,221,Angel Stadium of Anaheim,Anaheim,CA
20180723,CHA,ANA,N,NA,ANA01,35285,216,Angel Stadium of Anaheim,Anaheim,CA
20180724,CHA,ANA,N,NA,ANA01,33937,178,Angel Stadium of Anaheim,Anaheim,CA
20180725,CHA,ANA,N,NA,ANA01,34321,183,Angel Stadium of Anaheim,Anaheim,CA
20180726,CHA,ANA,D,NA,ANA01,33826,209,Angel Stadium of Anaheim,Anaheim,CA
20180727,SEA,ANA,N,NA,ANA01,42336,174,Angel Stadium of Anaheim,Anaheim,CA
20180728,SEA,ANA,N,NA,ANA01,43325,161,Angel Stadium of Anaheim,Anaheim,CA
20180729,SEA,ANA,D,NA,ANA01,35396,212,Angel Stadium of Anaheim,Anaheim,CA
20180806,DET,ANA,N,NA,ANA01,34073,173,Angel Stadium of Anaheim,Anaheim,CA
20180807,DET,ANA,N,NA,ANA01,35824,188,Angel Stadium of Anaheim,Anaheim,CA
20180808,DET,ANA,D,NA,ANA01,38832,165,Angel Stadium of Anaheim,Anaheim,CA
20180810,OAK,ANA,N,NA,ANA01,42722,142,Angel Stadium of Anaheim,Anaheim,CA
20180811,OAK,ANA,N,NA,ANA01,39425,188,Angel Stadium of Anaheim,Anaheim,CA
20180812,OAK,ANA,D,NA,ANA01,38364,229,Angel Stadium of Anaheim,Anaheim,CA
20180824,HOU,ANA,N,NA,ANA01,42788,184,Angel Stadium of Anaheim,Anaheim,CA
20180825,HOU,ANA,N,NA,ANA01,41654,206,Angel Stadium of Anaheim,Anaheim,CA
20180826,HOU,ANA,D,NA,ANA01,37530,174,Angel Stadium of Anaheim,Anaheim,CA
20180827,COL,ANA,N,NA,ANA01,35305,217,Angel Stadium of Anaheim,Anaheim,CA
20180828,COL,ANA,N,NA,ANA01,35207,179,Angel Stadium of Anaheim,Anaheim,CA
20180910,TEX,ANA,N,NA,ANA01,32891,190,Angel Stadium of Anaheim,Anaheim,CA
20180911,TEX,ANA,N,NA,ANA01,33756,165,Angel Stadium of Anaheim,Anaheim,CA
20180912,TEX,ANA,N,NA,ANA01,33028,170,Angel Stadium of Anaheim,Anaheim,CA
20180913,SEA,ANA,N,NA,ANA01,33328,199,Angel Stadium of Anaheim,Anaheim,CA
20180914,SEA,ANA,N,NA,ANA01,39872,202,Angel Stadium of Anaheim,Anaheim,CA
20180915,SEA,ANA,N,NA,ANA01,42292,186,Angel Stadium of Anaheim,Anaheim,CA
20180916,SEA,ANA,D,NA,ANA01,35578,175,Angel Stadium of Anaheim,Anaheim,CA
20180924,TEX,ANA,N,NA,ANA01,29052,192,Angel Stadium of Anaheim,Anaheim,CA
20180925,TEX,ANA,N,NA,ANA01,36308,181,Angel Stadium of Anaheim,Anaheim,CA
20180926,TEX,ANA,N,NA,ANA01,35991,161,Angel Stadium of Anaheim,Anaheim,CA
20180928,OAK,ANA,N,NA,ANA01,35041,197,Angel Stadium of Anaheim,Anaheim,CA
20180929,OAK,ANA,N,NA,ANA01,43762,191,Angel Stadium of Anaheim,Anaheim,CA
20180930,OAK,ANA,D,NA,ANA01,36892,160,Angel Stadium of Anaheim,Anaheim,CA
20180403,SEA,SFN,D,NA,SFO03,40901,182,AT&T Park,San Francisco,CA
20180404,SEA,SFN,D,NA,SFO03,42582,172,AT&T Park,San Francisco,CA
20180407,LAN,SFN,D,NA,SFO03,42308,316,AT&T Park,San Francisco,CA
20180408,LAN,SFN,D,NA,SFO03,42374,184,AT&T Park,San Francisco,CA
20180409,ARI,SFN,N,NA,SFO03,36997,153,AT&T Park,San Francisco,CA
20180410,ARI,SFN,N,NA,SFO03,37869,204,AT&T Park,San Francisco,CA
20180411,ARI,SFN,D,NA,SFO03,35041,189,AT&T Park,San Francisco,CA
20180423,WAS,SFN,N,NA,SFO03,36983,164,AT&T Park,San Francisco,CA
20180424,WAS,SFN,N,NA,SFO03,37147,147,AT&T Park,San Francisco,CA
20180425,WAS,SFN,D,NA,SFO03,35126,193,AT&T Park,San Francisco,CA
20180427,LAN,SFN,N,NA,SFO03,41936,207,AT&T Park,San Francisco,CA
20180428,LAN,SFN,D,NA,SFO03,41809,233,AT&T Park,San Francisco,CA
20180428,LAN,SFN,N,NA,SFO03,40608,178,AT&T Park,San Francisco,CA
20180429,LAN,SFN,D,NA,SFO03,42020,160,AT&T Park,San Francisco,CA
20180430,SDN,SFN,N,NA,SFO03,35470,199,AT&T Park,San Francisco,CA
20180501,SDN,SFN,N,NA,SFO03,36735,144,AT&T Park,San Francisco,CA
20180502,SDN,SFN,D,NA,SFO03,36475,182,AT&T Park,San Francisco,CA
20180514,CIN,SFN,N,NA,SFO03,36156,182,AT&T Park,San Francisco,CA
20180515,CIN,SFN,N,NA,SFO03,37809,173,AT&T Park,San Francisco,CA
20180516,CIN,SFN,D,NA,SFO03,38662,161,AT&T Park,San Francisco,CA
20180517,COL,SFN,N,NA,SFO03,37224,240,AT&T Park,San Francisco,CA
20180518,COL,SFN,N,NA,SFO03,40970,180,AT&T Park,San Francisco,CA
20180519,COL,SFN,D,NA,SFO03,39195,185,AT&T Park,San Francisco,CA
20180520,COL,SFN,D,NA,SFO03,40334,205,AT&T Park,San Francisco,CA
20180601,PHI,SFN,N,NA,SFO03,38119,169,AT&T Park,San Francisco,CA
20180602,PHI,SFN,N,NA,SFO03,39208,144,AT&T Park,San Francisco,CA
20180603,PHI,SFN,D,NA,SFO03,40491,148,AT&T Park,San Francisco,CA
20180604,ARI,SFN,N,NA,SFO03,36542,191,AT&T Park,San Francisco,CA
20180605,ARI,SFN,N,NA,SFO03,36925,185,AT&T Park,San Francisco,CA
20180606,ARI,SFN,D,NA,SFO03,41042,218,AT&T Park,San Francisco,CA
20180618,MIA,SFN,N,NA,SFO03,36743,167,AT&T Park,San Francisco,CA
20180619,MIA,SFN,N,NA,SFO03,37242,171,AT&T Park,San Francisco,CA
20180620,MIA,SFN,D,NA,SFO03,35903,184,AT&T Park,San Francisco,CA
20180621,SDN,SFN,N,NA,SFO03,37497,143,AT&T Park,San Francisco,CA
20180622,SDN,SFN,N,NA,SFO03,40546,173,AT&T Park,San Francisco,CA
20180623,SDN,SFN,D,NA,SFO03,40348,156,AT&T Park,San Francisco,CA
20180624,SDN,SFN,D,NA,SFO03,39230,182,AT&T Park,San Francisco,CA
20180626,COL,SFN,N,NA,SFO03,36070,177,AT&T Park,San Francisco,CA
20180627,COL,SFN,N,NA,SFO03,36046,154,AT&T Park,San Francisco,CA
20180628,COL,SFN,D,NA,SFO03,37529,190,AT&T Park,San Francisco,CA
20180705,SLN,SFN,N,NA,SFO03,38766,155,AT&T Park,San Francisco,CA
20180706,SLN,SFN,N,NA,SFO03,37996,146,AT&T Park,San Francisco,CA
20180707,SLN,SFN,D,NA,SFO03,39606,171,AT&T Park,San Francisco,CA
20180708,SLN,SFN,D,NA,SFO03,38855,227,AT&T Park,San Francisco,CA
20180709,CHN,SFN,N,NA,SFO03,38024,189,AT&T Park,San Francisco,CA
20180710,CHN,SFN,N,NA,SFO03,39113,163,AT&T Park,San Francisco,CA
20180711,CHN,SFN,D,NA,SFO03,41099,270,AT&T Park,San Francisco,CA
20180713,OAK,SFN,N,NA,SFO03,41751,196,AT&T Park,San Francisco,CA
20180714,OAK,SFN,N,NA,SFO03,41970,190,AT&T Park,San Francisco,CA
20180715,OAK,SFN,D,NA,SFO03,42098,164,AT&T Park,San Francisco,CA
20180726,MIL,SFN,N,NA,SFO03,40643,202,AT&T Park,San Francisco,CA
20180727,MIL,SFN,N,NA,SFO03,40414,153,AT&T Park,San Francisco,CA
20180728,MIL,SFN,N,NA,SFO03,40735,154,AT&T Park,San Francisco,CA
20180729,MIL,SFN,D,NA,SFO03,41312,192,AT&T Park,San Francisco,CA
20180806,HOU,SFN,N,NA,SFO03,40251,146,AT&T Park,San Francisco,CA
20180807,HOU,SFN,D,NA,SFO03,41613,182,AT&T Park,San Francisco,CA
20180809,PIT,SFN,N,NA,SFO03,40035,180,AT&T Park,San Francisco,CA
20180810,PIT,SFN,N,NA,SFO03,41762,224,AT&T Park,San Francisco,CA
20180811,PIT,SFN,N,NA,SFO03,41209,138,AT&T Park,San Francisco,CA
20180812,PIT,SFN,D,NA,SFO03,41980,160,AT&T Park,San Francisco,CA
20180824,TEX,SFN,N,NA,SFO03,39845,228,AT&T Park,San Francisco,CA
20180825,TEX,SFN,D,NA,SFO03,40287,188,AT&T Park,San Francisco,CA
20180826,TEX,SFN,D,NA,SFO03,39260,155,AT&T Park,San Francisco,CA
20180827,ARI,SFN,N,NA,SFO03,38808,152,AT&T Park,San Francisco,CA
20180828,ARI,SFN,N,NA,SFO03,37276,183,AT&T Park,San Francisco,CA
20180829,ARI,SFN,N,NA,SFO03,35626,165,AT&T Park,San Francisco,CA
20180831,NYN,SFN,N,NA,SFO03,39057,142,AT&T Park,San Francisco,CA
20180901,NYN,SFN,D,NA,SFO03,38875,176,AT&T Park,San Francisco,CA
20180902,NYN,SFN,D,NA,SFO03,39692,143,AT&T Park,San Francisco,CA
20180910,ATL,SFN,N,NA,SFO03,35996,153,AT&T Park,San Francisco,CA
20180911,ATL,SFN,N,NA,SFO03,35285,151,AT&T Park,San Francisco,CA
20180912,ATL,SFN,D,NA,SFO03,38156,179,AT&T Park,San Francisco,CA
20180914,COL,SFN,N,NA,SFO03,37800,140,AT&T Park,San Francisco,CA
20180915,COL,SFN,N,NA,SFO03,38204,148,AT&T Park,San Francisco,CA
20180916,COL,SFN,D,NA,SFO03,38824,182,AT&T Park,San Francisco,CA
20180924,SDN,SFN,N,NA,SFO03,35428,161,AT&T Park,San Francisco,CA
20180925,SDN,SFN,N,NA,SFO03,36063,218,AT&T Park,San Francisco,CA
20180926,SDN,SFN,N,NA,SFO03,36044,177,AT&T Park,San Francisco,CA
20180928,LAN,SFN,N,NA,SFO03,41167,196,AT&T Park,San Francisco,CA
20180929,LAN,SFN,D,NA,SFO03,41768,213,AT&T Park,San Francisco,CA
20180930,LAN,SFN,D,NA,SFO03,41280,167,AT&T Park,San Francisco,CA
20180819,NYN,PHI,N,NA,WIL02,2429,191,BB&T Ballpark at Bowman Field,Williamsport,PA
20180405,ARI,SLN,N,NA,STL10,46512,212,Busch Stadium III,St. Louis,MO
20180407,ARI,SLN,D,NA,STL10,41113,178,Busch Stadium III,St. Louis,MO
20180408,ARI,SLN,D,NA,STL10,40468,173,Busch Stadium III,St. Louis,MO
20180409,MIL,SLN,N,NA,STL10,35189,221,Busch Stadium III,St. Louis,MO
20180410,MIL,SLN,N,NA,STL10,35220,242,Busch Stadium III,St. Louis,MO
20180411,MIL,SLN,D,NA,STL10,35814,180,Busch Stadium III,St. Louis,MO
20180420,CIN,SLN,N,NA,STL10,43303,182,Busch Stadium III,St. Louis,MO
20180421,CIN,SLN,D,NA,STL10,42382,177,Busch Stadium III,St. Louis,MO
20180422,CIN,SLN,D,NA,STL10,44430,157,Busch Stadium III,St. Louis,MO
20180424,NYN,SLN,N,NA,STL10,36237,208,Busch Stadium III,St. Louis,MO
20180425,NYN,SLN,N,NA,STL10,38045,167,Busch Stadium III,St. Louis,MO
20180426,NYN,SLN,D,NA,STL10,37762,251,Busch Stadium III,St. Louis,MO
20180501,CHA,SLN,N,NA,STL10,38800,176,Busch Stadium III,St. Louis,MO
20180502,CHA,SLN,D,NA,STL10,37298,157,Busch Stadium III,St. Louis,MO
20180504,CHN,SLN,N,NA,STL10,46099,178,Busch Stadium III,St. Louis,MO
20180505,CHN,SLN,D,NA,STL10,47154,222,Busch Stadium III,St. Louis,MO
20180506,CHN,SLN,N,NA,STL10,45438,286,Busch Stadium III,St. Louis,MO
20180507,MIN,SLN,N,NA,STL10,40182,175,Busch Stadium III,St. Louis,MO
20180508,MIN,SLN,D,NA,STL10,39253,174,Busch Stadium III,St. Louis,MO
20180517,PHI,SLN,N,NA,STL10,41039,213,Busch Stadium III,St. Louis,MO
20180518,PHI,SLN,N,NA,STL10,42050,206,Busch Stadium III,St. Louis,MO
20180519,PHI,SLN,D,NA,STL10,44431,222,Busch Stadium III,St. Louis,MO
20180520,PHI,SLN,D,NA,STL10,43560,173,Busch Stadium III,St. Louis,MO
20180521,KCA,SLN,N,NA,STL10,42140,148,Busch Stadium III,St. Louis,MO
20180522,KCA,SLN,N,NA,STL10,39545,173,Busch Stadium III,St. Louis,MO
20180523,KCA,SLN,D,NA,STL10,41984,184,Busch Stadium III,St. Louis,MO
20180531,PIT,SLN,N,NA,STL10,40832,223,Busch Stadium III,St. Louis,MO
20180601,PIT,SLN,N,NA,STL10,47135,166,Busch Stadium III,St. Louis,MO
20180602,PIT,SLN,D,NA,STL10,44492,168,Busch Stadium III,St. Louis,MO
20180603,PIT,SLN,D,NA,STL10,44432,145,Busch Stadium III,St. Louis,MO
20180605,MIA,SLN,N,NA,STL10,40070,192,Busch Stadium III,St. Louis,MO
20180606,MIA,SLN,N,NA,STL10,40109,203,Busch Stadium III,St. Louis,MO
20180607,MIA,SLN,D,NA,STL10,41297,162,Busch Stadium III,St. Louis,MO
20180611,SDN,SLN,N,NA,STL10,40971,173,Busch Stadium III,St. Louis,MO
20180612,SDN,SLN,N,NA,STL10,40199,145,Busch Stadium III,St. Louis,MO
20180613,SDN,SLN,N,NA,STL10,44094,165,Busch Stadium III,St. Louis,MO
20180615,CHN,SLN,N,NA,STL10,46188,209,Busch Stadium III,St. Louis,MO
20180616,CHN,SLN,N,NA,STL10,47168,203,Busch Stadium III,St. Louis,MO
20180617,CHN,SLN,N,NA,STL10,46214,204,Busch Stadium III,St. Louis,MO
20180625,CLE,SLN,N,NA,STL10,42007,168,Busch Stadium III,St. Louis,MO
20180626,CLE,SLN,N,NA,STL10,40288,173,Busch Stadium III,St. Louis,MO
20180627,CLE,SLN,N,NA,STL10,43598,176,Busch Stadium III,St. Louis,MO
20180629,ATL,SLN,N,NA,STL10,46226,194,Busch Stadium III,St. Louis,MO
20180630,ATL,SLN,N,NA,STL10,46667,191,Busch Stadium III,St. Louis,MO
20180701,ATL,SLN,D,NA,STL10,46448,191,Busch Stadium III,St. Louis,MO
20180713,CIN,SLN,N,NA,STL10,45891,194,Busch Stadium III,St. Louis,MO
20180714,CIN,SLN,D,NA,STL10,44668,187,Busch Stadium III,St. Louis,MO
20180715,CIN,SLN,D,NA,STL10,45808,173,Busch Stadium III,St. Louis,MO
20180727,CHN,SLN,N,NA,STL10,47169,168,Busch Stadium III,St. Louis,MO
20180728,CHN,SLN,D,NA,STL10,47514,161,Busch Stadium III,St. Louis,MO
20180729,CHN,SLN,N,NA,STL10,45553,173,Busch Stadium III,St. Louis,MO
20180730,COL,SLN,N,NA,STL10,41856,218,Busch Stadium III,St. Louis,MO
20180731,COL,SLN,N,NA,STL10,42636,171,Busch Stadium III,St. Louis,MO
20180801,COL,SLN,N,NA,STL10,40544,239,Busch Stadium III,St. Louis,MO
20180802,COL,SLN,D,NA,STL10,41478,188,Busch Stadium III,St. Louis,MO
20180813,WAS,SLN,N,NA,STL10,37197,199,Busch Stadium III,St. Louis,MO
20180814,WAS,SLN,N,NA,STL10,38214,192,Busch Stadium III,St. Louis,MO
20180815,WAS,SLN,N,NA,STL10,36696,187,Busch Stadium III,St. Louis,MO
20180816,WAS,SLN,N,NA,STL10,38074,208,Busch Stadium III,St. Louis,MO
20180817,MIL,SLN,N,NA,STL10,41630,187,Busch Stadium III,St. Louis,MO
20180818,MIL,SLN,N,NA,STL10,46040,174,Busch Stadium III,St. Louis,MO
20180819,MIL,SLN,D,NA,STL10,45334,174,Busch Stadium III,St. Louis,MO
20180828,PIT,SLN,N,NA,STL10,35258,171,Busch Stadium III,St. Louis,MO
20180829,PIT,SLN,N,NA,STL10,33448,192,Busch Stadium III,St. Louis,MO
20180830,PIT,SLN,N,NA,STL10,38561,173,Busch Stadium III,St. Louis,MO
20180831,CIN,SLN,N,NA,STL10,42365,202,Busch Stadium III,St. Louis,MO
20180901,CIN,SLN,N,NA,STL10,46368,175,Busch Stadium III,St. Louis,MO
20180902,CIN,SLN,D,NA,STL10,45743,224,Busch Stadium III,St. Louis,MO
20180910,PIT,SLN,N,NA,STL10,33566,175,Busch Stadium III,St. Louis,MO
20180911,PIT,SLN,N,NA,STL10,37187,203,Busch Stadium III,St. Louis,MO
20180912,PIT,SLN,D,NA,STL10,39606,180,Busch Stadium III,St. Louis,MO
20180913,LAN,SLN,N,NA,STL10,40997,208,Busch Stadium III,St. Louis,MO
20180914,LAN,SLN,N,NA,STL10,46036,184,Busch Stadium III,St. Louis,MO
20180915,LAN,SLN,D,NA,STL10,45481,212,Busch Stadium III,St. Louis,MO
20180916,LAN,SLN,N,NA,STL10,45217,200,Busch Stadium III,St. Louis,MO
20180921,SFN,SLN,N,NA,STL10,45892,202,Busch Stadium III,St. Louis,MO
20180922,SFN,SLN,D,NA,STL10,45878,193,Busch Stadium III,St. Louis,MO
20180923,SFN,SLN,D,NA,STL10,46596,182,Busch Stadium III,St. Louis,MO
20180924,MIL,SLN,N,NA,STL10,36508,229,Busch Stadium III,St. Louis,MO
20180925,MIL,SLN,N,NA,STL10,38051,209,Busch Stadium III,St. Louis,MO
20180926,MIL,SLN,N,NA,STL10,40644,196,Busch Stadium III,St. Louis,MO
20180329,COL,ARI,N,NA,PHO01,48703,216,Chase Field,Phoenix,AZ
20180330,COL,ARI,N,NA,PHO01,23937,202,Chase Field,Phoenix,AZ
20180331,COL,ARI,N,NA,PHO01,33346,174,Chase Field,Phoenix,AZ
20180402,LAN,ARI,N,NA,PHO01,21735,346,Chase Field,Phoenix,AZ
20180403,LAN,ARI,N,NA,PHO01,27574,168,Chase Field,Phoenix,AZ
20180404,LAN,ARI,D,NA,PHO01,25754,145,Chase Field,Phoenix,AZ
20180417,SFN,ARI,N,NA,PHO01,19669,125,Chase Field,Phoenix,AZ
20180418,SFN,ARI,N,NA,PHO01,16976,224,Chase Field,Phoenix,AZ
20180419,SFN,ARI,N,NA,PHO01,18736,143,Chase Field,Phoenix,AZ
20180420,SDN,ARI,N,NA,PHO01,24902,174,Chase Field,Phoenix,AZ
20180421,SDN,ARI,N,NA,PHO01,38820,175,Chase Field,Phoenix,AZ
20180422,SDN,ARI,D,NA,PHO01,31061,162,Chase Field,Phoenix,AZ
20180430,LAN,ARI,N,NA,PHO01,17562,207,Chase Field,Phoenix,AZ
20180501,LAN,ARI,N,NA,PHO01,18940,192,Chase Field,Phoenix,AZ
20180502,LAN,ARI,N,NA,PHO01,19531,192,Chase Field,Phoenix,AZ
20180503,LAN,ARI,D,NA,PHO01,21407,197,Chase Field,Phoenix,AZ
20180504,HOU,ARI,N,NA,PHO01,29463,170,Chase Field,Phoenix,AZ
20180505,HOU,ARI,N,NA,PHO01,39154,214,Chase Field,Phoenix,AZ
20180506,HOU,ARI,D,NA,PHO01,35632,175,Chase Field,Phoenix,AZ
20180510,WAS,ARI,N,NA,PHO01,17397,222,Chase Field,Phoenix,AZ
20180511,WAS,ARI,N,NA,PHO01,22901,144,Chase Field,Phoenix,AZ
20180512,WAS,ARI,D,NA,PHO01,29428,197,Chase Field,Phoenix,AZ
20180513,WAS,ARI,N,NA,PHO01,31906,189,Chase Field,Phoenix,AZ
20180514,MIL,ARI,N,NA,PHO01,17390,186,Chase Field,Phoenix,AZ
20180515,MIL,ARI,N,NA,PHO01,17914,160,Chase Field,Phoenix,AZ
20180516,MIL,ARI,D,NA,PHO01,16762,184,Chase Field,Phoenix,AZ
20180528,CIN,ARI,D,NA,PHO01,29924,199,Chase Field,Phoenix,AZ
20180529,CIN,ARI,N,NA,PHO01,20046,160,Chase Field,Phoenix,AZ
20180530,CIN,ARI,D,NA,PHO01,18340,186,Chase Field,Phoenix,AZ
20180601,MIA,ARI,N,NA,PHO01,25866,160,Chase Field,Phoenix,AZ
20180602,MIA,ARI,N,NA,PHO01,34117,181,Chase Field,Phoenix,AZ
20180603,MIA,ARI,D,NA,PHO01,31727,167,Chase Field,Phoenix,AZ
20180611,PIT,ARI,N,NA,PHO01,20927,187,Chase Field,Phoenix,AZ
20180612,PIT,ARI,N,NA,PHO01,22488,236,Chase Field,Phoenix,AZ
20180613,PIT,ARI,D,NA,PHO01,32803,187,Chase Field,Phoenix,AZ
20180614,NYN,ARI,N,NA,PHO01,23300,158,Chase Field,Phoenix,AZ
20180615,NYN,ARI,N,NA,PHO01,32170,200,Chase Field,Phoenix,AZ
20180616,NYN,ARI,N,NA,PHO01,31824,176,Chase Field,Phoenix,AZ
20180617,NYN,ARI,D,NA,PHO01,47907,207,Chase Field,Phoenix,AZ
20180629,SFN,ARI,N,NA,PHO01,30981,169,Chase Field,Phoenix,AZ
20180630,SFN,ARI,N,NA,PHO01,38117,171,Chase Field,Phoenix,AZ
20180701,SFN,ARI,D,NA,PHO01,29721,225,Chase Field,Phoenix,AZ
20180702,SLN,ARI,N,NA,PHO01,20334,172,Chase Field,Phoenix,AZ
20180703,SLN,ARI,N,NA,PHO01,25843,171,Chase Field,Phoenix,AZ
20180704,SLN,ARI,N,NA,PHO01,44072,227,Chase Field,Phoenix,AZ
20180705,SDN,ARI,N,NA,PHO01,17982,195,Chase Field,Phoenix,AZ
20180706,SDN,ARI,N,NA,PHO01,25128,172,Chase Field,Phoenix,AZ
20180707,SDN,ARI,N,NA,PHO01,27091,203,Chase Field,Phoenix,AZ
20180708,SDN,ARI,D,NA,PHO01,24869,331,Chase Field,Phoenix,AZ
20180720,COL,ARI,N,NA,PHO01,29546,242,Chase Field,Phoenix,AZ
20180721,COL,ARI,N,NA,PHO01,43340,201,Chase Field,Phoenix,AZ
20180722,COL,ARI,D,NA,PHO01,32985,165,Chase Field,Phoenix,AZ
20180730,TEX,ARI,N,NA,PHO01,20639,213,Chase Field,Phoenix,AZ
20180731,TEX,ARI,N,NA,PHO01,21877,165,Chase Field,Phoenix,AZ
20180802,SFN,ARI,N,NA,PHO01,22980,206,Chase Field,Phoenix,AZ
20180803,SFN,ARI,N,NA,PHO01,27581,179,Chase Field,Phoenix,AZ
20180804,SFN,ARI,N,NA,PHO01,38093,179,Chase Field,Phoenix,AZ
20180805,SFN,ARI,D,NA,PHO01,27884,195,Chase Field,Phoenix,AZ
20180806,PHI,ARI,N,NA,PHO01,21131,278,Chase Field,Phoenix,AZ
20180807,PHI,ARI,N,NA,PHO01,22382,188,Chase Field,Phoenix,AZ
20180808,PHI,ARI,D,NA,PHO01,23384,178,Chase Field,Phoenix,AZ
20180821,ANA,ARI,N,NA,PHO01,30420,174,Chase Field,Phoenix,AZ
20180822,ANA,ARI,N,NA,PHO01,23584,185,Chase Field,Phoenix,AZ
20180824,SEA,ARI,N,NA,PHO01,43867,167,Chase Field,Phoenix,AZ
20180825,SEA,ARI,N,NA,PHO01,34968,251,Chase Field,Phoenix,AZ
20180826,SEA,ARI,D,NA,PHO01,37175,168,Chase Field,Phoenix,AZ
